"iid","partner_id","match","is_male","would_meet_partner_again","partner_attractiveness","partner_sincerity","partner_intelligence","partner_fun","partner_ambition","partner_shared_interests","liking_towards_partner","how_probable_partner_will_say_yes","has_met_partner_before","estimated_num_matches"
495,479,FALSE,TRUE,TRUE,7,6,7,5,7,5,6,6,FALSE,4
495,480,FALSE,TRUE,TRUE,6,7,6,7,6,5,5,7,FALSE,4
496,502,FALSE,FALSE,FALSE,4,7,7,5,7,2,5,5,FALSE,3
496,503,FALSE,FALSE,FALSE,2,4,8,5,8,5,5,6,FALSE,3
496,504,FALSE,FALSE,FALSE,6,7,8,7,9,6,6,5,FALSE,3
496,505,TRUE,FALSE,TRUE,7,NA,8,8,NA,6,6,6,FALSE,3
496,506,FALSE,FALSE,FALSE,5,NA,8,6,8,4,5,2,NA,3
496,507,FALSE,FALSE,TRUE,6,8,8,8,7,6,7,8,FALSE,3
496,508,FALSE,FALSE,FALSE,5,5,7,6,7,4,3,2,FALSE,3
497,502,FALSE,FALSE,FALSE,6,9,8,8,10,6,8,9,FALSE,0
497,503,FALSE,FALSE,FALSE,3,6,4,4,4,4,4,4,TRUE,0
497,504,FALSE,FALSE,FALSE,8,7,7,7,6,3,7,7,FALSE,0
497,505,FALSE,FALSE,FALSE,6,8,7,6,6,2,5,6,FALSE,0
497,506,FALSE,FALSE,FALSE,4,6,6,2,5,4,6,7,FALSE,0
497,507,FALSE,FALSE,FALSE,6,7,7,5,6,6,7,7,FALSE,0
497,508,FALSE,FALSE,FALSE,7,6,5,5,6,5,6,6,FALSE,0
498,502,FALSE,FALSE,FALSE,2,9,3,10,8,4,6,2,FALSE,0
498,503,FALSE,FALSE,FALSE,1,1,10,1,9,1,3,3,TRUE,0
498,504,FALSE,FALSE,FALSE,8,5,9,4,9,3,5,5,FALSE,0
498,505,FALSE,FALSE,FALSE,8,10,9,4,8,5,5,5,FALSE,0
498,506,FALSE,FALSE,FALSE,5,8,10,3,8,3,3,3,FALSE,0
498,507,FALSE,FALSE,FALSE,3,10,9,7,8,5,7,5,FALSE,0
498,508,FALSE,FALSE,FALSE,3,4,7,3,8,3,1,2,FALSE,0
499,502,FALSE,FALSE,FALSE,1,10,9,10,6,1,7,1,FALSE,2
499,503,FALSE,FALSE,FALSE,1,10,10,7,10,1,7,6,TRUE,2
499,504,TRUE,FALSE,TRUE,5,10,9,8,5,5,6,6,FALSE,2
499,505,FALSE,FALSE,FALSE,5,5,4,2,8,1,5,5,FALSE,2
499,506,FALSE,FALSE,FALSE,1,9,8,1,10,1,1,5,FALSE,2
499,507,FALSE,FALSE,TRUE,6,9,9,10,6,5,7,6,FALSE,2
499,508,TRUE,FALSE,TRUE,6,8,10,8,6,6,7,6,FALSE,2
500,502,FALSE,FALSE,FALSE,4,6,6,6,7,6,5,4,FALSE,1
500,503,FALSE,FALSE,FALSE,2,5,7,7,6,7,4,4,FALSE,1
500,504,FALSE,FALSE,FALSE,4,5,5,4,5,4,4,4,FALSE,1
500,505,FALSE,FALSE,FALSE,6,5,8,5,8,5,5,4,FALSE,1
500,506,FALSE,FALSE,FALSE,5,5,8,5,9,5,6,5,FALSE,1
500,507,TRUE,FALSE,TRUE,8,7,8,8,7,6,6,7,FALSE,1
500,508,FALSE,FALSE,FALSE,7,4,5,4,5,4,4,5,FALSE,1
501,502,FALSE,FALSE,FALSE,6,7,7,7,6,5,6,6,FALSE,1
501,503,FALSE,FALSE,FALSE,5,8,8,7,7,6,6,5,FALSE,1
501,504,TRUE,FALSE,TRUE,8,8,7,8,7,8,9,8,FALSE,1
501,505,FALSE,FALSE,FALSE,7,8,8,8,6,7,6,7,FALSE,1
501,506,FALSE,FALSE,FALSE,8,7,7,5,7,4,5,4,FALSE,1
501,507,FALSE,FALSE,TRUE,7,7,6,8,7,8,8,7,FALSE,1
501,508,FALSE,FALSE,FALSE,7,7,7,6,7,5,7,6,FALSE,1
502,496,FALSE,TRUE,TRUE,8,8,8,7,NA,6,7,7,TRUE,6
502,497,FALSE,TRUE,TRUE,9,8,8,8,8,8,9,10,TRUE,6
502,498,FALSE,TRUE,TRUE,8,7,8,8,NA,8,9,10,FALSE,6
502,499,FALSE,TRUE,TRUE,7,7,9,7,8,3,7,8,FALSE,6
502,500,FALSE,TRUE,TRUE,5,8,7,NA,NA,7,6,10,FALSE,6
502,501,FALSE,TRUE,TRUE,9,8,9,8,NA,7,8,8,FALSE,6
503,496,FALSE,TRUE,TRUE,8,8,10,6,5,7,9,6,FALSE,1.5
503,497,FALSE,TRUE,FALSE,5,6,6,7,6,4,5,4,TRUE,1.5
503,498,FALSE,TRUE,FALSE,7,8,8,7,6,5,8,6,TRUE,1.5
503,499,FALSE,TRUE,FALSE,7,8,8,7,6,5,8,6,TRUE,1.5
503,500,FALSE,TRUE,TRUE,7,8,7,6,6,5,8,5,FALSE,1.5
503,501,FALSE,TRUE,TRUE,6,8,5,6,5,7,7,6,FALSE,1.5
504,496,FALSE,TRUE,TRUE,8,10,10,8,7,7,8,8,FALSE,3
504,497,FALSE,TRUE,TRUE,7,7,7,7,7,7,6,5,FALSE,3
504,498,FALSE,TRUE,TRUE,6,6,6,6,6,6,5,5,FALSE,3
504,499,TRUE,TRUE,TRUE,5,8,7,6,8,5,6,5,FALSE,3
504,500,FALSE,TRUE,TRUE,6,6,6,6,6,6,4,7,FALSE,3
504,501,TRUE,TRUE,TRUE,6,6,6,6,6,6,5,5,FALSE,3
505,496,TRUE,TRUE,TRUE,8,9,8,7,7,6,8,6,FALSE,2
505,497,FALSE,TRUE,FALSE,7,9,8,7,8,7,7,4,FALSE,2
505,498,FALSE,TRUE,TRUE,8,9,9,8,9,7,8,5,FALSE,2
505,499,FALSE,TRUE,FALSE,5,8,9,6,8,6,7,3,FALSE,2
505,500,FALSE,TRUE,FALSE,5,9,9,8,8,6,7,6,FALSE,2
505,501,FALSE,TRUE,FALSE,6,8,8,8,8,7,7,6,FALSE,2
506,496,FALSE,TRUE,TRUE,6,7,7,5,NA,4,5,6,FALSE,2
506,497,FALSE,TRUE,FALSE,6,5,5,6,4,4,5,3,FALSE,2
506,498,FALSE,TRUE,FALSE,6,6,7,4,4,6,2,5,FALSE,2
506,499,FALSE,TRUE,FALSE,4,5,6,4,5,3,3,4,FALSE,2
506,500,FALSE,TRUE,TRUE,6,8,7,6,8,5,5,6,FALSE,2
506,501,FALSE,TRUE,FALSE,6,6,6,6,5,3,3,3,FALSE,2
507,496,FALSE,TRUE,FALSE,5,9,9,NA,8,6,7,5,FALSE,0
507,497,FALSE,TRUE,FALSE,4,7,9,5,8,5,6,5,FALSE,0
507,498,FALSE,TRUE,TRUE,7,8,9,6,8,5,7,5,FALSE,0
507,499,FALSE,TRUE,FALSE,6,9,9,8,5,6,8,5,FALSE,0
507,500,TRUE,TRUE,TRUE,7,9,9,7,9,7,8,5,FALSE,0
507,501,FALSE,TRUE,FALSE,7,8,8,9,9,8,7,5,FALSE,0
508,496,FALSE,TRUE,TRUE,6,7,6,6,6,8,7,6,FALSE,3
508,497,FALSE,TRUE,TRUE,7,8,8,8,8,6,7,6,FALSE,3
508,498,FALSE,TRUE,TRUE,6,8,8,7,8,6,7,6,FALSE,3
508,499,TRUE,TRUE,TRUE,6,9,8,7,8,5,7,6,FALSE,3
508,500,FALSE,TRUE,TRUE,5,9,9,7,8,5,7,7,FALSE,3
508,501,FALSE,TRUE,TRUE,7,9,8,8,8,6,7,8,FALSE,3
509,531,FALSE,FALSE,FALSE,2,8,6,5,4,4,3,7,FALSE,0
509,532,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
509,533,FALSE,FALSE,FALSE,2,2,2,2,3,2,0,0,FALSE,0
509,534,FALSE,FALSE,FALSE,8,5,7,6,7,3,5,2,FALSE,0
509,535,TRUE,FALSE,TRUE,3,7,6,6,5,4,5,4,FALSE,0
509,536,FALSE,FALSE,TRUE,5,5,5,5,5,5,5,0,FALSE,0
509,537,TRUE,FALSE,TRUE,5,4,5,6,6,7,6,6,FALSE,0
509,538,TRUE,FALSE,TRUE,6,5,6,7,7,6,5,0,FALSE,0
509,539,FALSE,FALSE,FALSE,2,6,3,6,5,7,3,0,FALSE,0
509,540,FALSE,FALSE,TRUE,5,8,7,5,3,3,5,5,FALSE,0
509,541,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
509,542,FALSE,FALSE,TRUE,5,6,5,5,5,2,2,3,FALSE,0
509,543,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0
509,544,FALSE,FALSE,TRUE,3,7,6,5,5,6,5,2,NA,0
509,545,FALSE,FALSE,TRUE,7,5,6,5,5,6,6,3,FALSE,0
509,546,TRUE,FALSE,TRUE,7,3,6,7,6,3,7,2,FALSE,0
509,547,FALSE,FALSE,TRUE,5,4,7,6,7,6,5,4,FALSE,0
509,548,TRUE,FALSE,TRUE,8,5,8,6,8,5,5,2,FALSE,0
509,549,FALSE,FALSE,FALSE,5,5,5,5,5,5,5,2,FALSE,0
509,550,FALSE,FALSE,TRUE,6,4,6,6,7,5,5,3,FALSE,0
509,551,FALSE,FALSE,FALSE,5,5,6,3,5,3,4,3,FALSE,0
509,552,TRUE,FALSE,TRUE,8,4,NA,8,8,2,6,1,FALSE,0
510,531,FALSE,FALSE,FALSE,6,9,10,8,6,5,7,4,FALSE,5
510,532,FALSE,FALSE,FALSE,2,8,6,2,3,2,3,3,FALSE,5
510,533,TRUE,FALSE,TRUE,9,10,8,9,7,8,9,9,TRUE,5
510,534,FALSE,FALSE,FALSE,6,7,9,4,4,NA,5,5,FALSE,5
510,535,FALSE,FALSE,FALSE,8,7,6,7,6,6,7,5,FALSE,5
510,536,TRUE,FALSE,TRUE,9,7,9,9,7,8,8,8,FALSE,5
510,537,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
510,538,TRUE,FALSE,TRUE,7,8,8,8,NA,6,8,8,FALSE,5
510,539,FALSE,FALSE,FALSE,7,6,7,7,7,NA,5,5,FALSE,5
510,540,TRUE,FALSE,TRUE,8,10,10,10,6,8,8,9,TRUE,5
510,541,FALSE,FALSE,FALSE,6,8,8,4,5,6,5,4,FALSE,5
510,542,FALSE,FALSE,FALSE,5,6,6,5,7,7,4,4,FALSE,5
510,543,FALSE,FALSE,FALSE,7,9,7,7,6,NA,5,5,FALSE,5
510,544,FALSE,FALSE,FALSE,6,7,7,4,7,NA,5,5,FALSE,5
510,545,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
510,546,TRUE,FALSE,TRUE,10,9,8,8,7,6,8,9,FALSE,5
510,547,FALSE,FALSE,FALSE,6,5,6,4,6,NA,4,4,FALSE,5
510,548,FALSE,FALSE,FALSE,8,8,7,5,6,5,6,6,FALSE,5
510,549,TRUE,FALSE,TRUE,9,9,10,9,NA,6,8,8,FALSE,5
510,550,FALSE,FALSE,FALSE,2,3,4,3,6,3,3,3,FALSE,5
510,551,FALSE,FALSE,FALSE,6,5,5,5,8,NA,4,4,FALSE,5
510,552,TRUE,FALSE,TRUE,10,9,9,8,7,NA,9,8,FALSE,5
511,531,FALSE,FALSE,TRUE,6,5,7,7,5,6,6,6,FALSE,10
511,532,FALSE,FALSE,TRUE,5,3,6,5,2,2,4,5,FALSE,10
511,533,FALSE,FALSE,TRUE,6,4,7,6,6,6,6,5,FALSE,10
511,534,TRUE,FALSE,TRUE,5,5,8,7,6,6,7,7,TRUE,10
511,535,TRUE,FALSE,TRUE,6,4,6,6,5,5,6,6,FALSE,10
511,536,FALSE,FALSE,FALSE,7,6,6,7,6,5,7,6,FALSE,10
511,537,FALSE,FALSE,TRUE,4,4,7,5,3,3,5,5,FALSE,10
511,538,FALSE,FALSE,FALSE,4,3,5,4,2,2,4,4,FALSE,10
511,539,FALSE,FALSE,TRUE,3,3,4,3,2,2,3,4,FALSE,10
511,540,FALSE,FALSE,FALSE,3,5,5,5,3,2,4,5,FALSE,10
511,541,FALSE,FALSE,TRUE,4,2,6,5,2,3,5,5,FALSE,10
511,542,TRUE,FALSE,TRUE,4,4,5,4,2,2,3,5,FALSE,10
511,543,FALSE,FALSE,TRUE,3,3,6,6,4,3,5,5,FALSE,10
511,544,FALSE,FALSE,TRUE,3,3,3,4,3,2,4,4,FALSE,10
511,545,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
511,546,FALSE,FALSE,TRUE,6,6,6,7,3,5,6,5,FALSE,10
511,547,FALSE,FALSE,FALSE,7,7,6,7,3,6,7,6,FALSE,10
511,548,TRUE,FALSE,TRUE,5,3,5,5,2,2,4,4,FALSE,10
511,549,FALSE,FALSE,TRUE,4,5,5,5,3,3,5,4,FALSE,10
511,550,FALSE,FALSE,FALSE,6,6,7,5,5,5,4,6,FALSE,10
511,551,FALSE,FALSE,TRUE,6,5,7,8,6,6,7,5,FALSE,10
511,552,FALSE,FALSE,TRUE,6,3,5,3,3,3,4,4,FALSE,10
512,531,FALSE,FALSE,FALSE,5,8,8,5,8,4,5,5,FALSE,NA
512,532,FALSE,FALSE,FALSE,5,8,8,5,8,4,5,5,FALSE,NA
512,533,FALSE,FALSE,FALSE,8,6,8,6,8,4,6,5,FALSE,NA
512,534,FALSE,FALSE,FALSE,6,7,8,5,8,4,5,6,FALSE,NA
512,535,FALSE,FALSE,FALSE,5,8,9,5,8,4,5,6,FALSE,NA
512,536,FALSE,FALSE,FALSE,5,7,8,4,8,4,4,7,FALSE,NA
512,537,FALSE,FALSE,FALSE,7,7,8,6,8,6,7,7,FALSE,NA
512,538,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,539,FALSE,FALSE,FALSE,5,8,8,5,8,3,5,7,FALSE,NA
512,540,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,541,FALSE,FALSE,FALSE,5,9,9,3,9,4,6,5,FALSE,NA
512,542,FALSE,FALSE,FALSE,5,9,9,4,9,3,5,5,FALSE,NA
512,543,FALSE,FALSE,FALSE,5,8,9,4,9,3,5,6,NA,NA
512,544,FALSE,FALSE,FALSE,5,9,9,4,9,3,5,5,FALSE,NA
512,545,FALSE,FALSE,FALSE,7,8,8,8,7,6,7,7,FALSE,NA
512,546,FALSE,FALSE,FALSE,7,8,8,8,7,6,7,7,FALSE,NA
512,547,TRUE,FALSE,TRUE,8,7,9,8,8,7,7,8,FALSE,NA
512,548,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,549,FALSE,FALSE,FALSE,7,9,9,6,8,7,5,5,FALSE,NA
512,550,FALSE,FALSE,FALSE,6,8,9,6,8,6,6,8,FALSE,NA
512,551,FALSE,FALSE,FALSE,5,8,9,5,8,5,5,5,FALSE,NA
512,552,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,531,FALSE,FALSE,FALSE,4,7,7,4,4,4,6,4,FALSE,2
513,532,FALSE,FALSE,FALSE,3,9,8,2,5,2,2,2,FALSE,2
513,533,TRUE,FALSE,TRUE,6,6,6,6,6,4,5,5,FALSE,2
513,534,FALSE,FALSE,FALSE,4,6,6,5,5,5,5,5,FALSE,2
513,535,TRUE,FALSE,TRUE,6,6,6,6,6,6,5,5,FALSE,2
513,536,FALSE,FALSE,FALSE,4,5,5,5,5,5,5,5,FALSE,2
513,537,TRUE,FALSE,TRUE,6,5,7,7,7,6,6,5,FALSE,2
513,538,FALSE,FALSE,FALSE,6,4,4,4,NA,NA,NA,9,FALSE,2
513,539,FALSE,FALSE,FALSE,4,8,8,8,6,6,8,9,NA,2
513,540,FALSE,FALSE,FALSE,3,8,8,4,4,6,6,5,FALSE,2
513,541,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
513,542,FALSE,FALSE,FALSE,2,5,5,5,10,2,2,5,FALSE,2
513,543,FALSE,FALSE,FALSE,4,6,6,4,5,4,2,2,FALSE,2
513,544,FALSE,FALSE,FALSE,5,7,7,7,7,5,2,2,FALSE,2
513,545,FALSE,FALSE,FALSE,7,6,7,5,5,5,6,5,FALSE,2
513,546,TRUE,FALSE,TRUE,7,5,7,7,7,9,5,7,FALSE,2
513,547,FALSE,FALSE,FALSE,6,5,5,6,5,5,5,5,FALSE,2
513,548,FALSE,FALSE,FALSE,5,3,4,6,4,4,5,5,FALSE,2
513,549,FALSE,FALSE,FALSE,8,2,5,5,5,5,5,2,FALSE,2
513,550,TRUE,FALSE,TRUE,6,7,7,4,4,6,6,5,FALSE,2
513,551,FALSE,FALSE,FALSE,4,8,6,2,5,2,3,5,FALSE,2
513,552,TRUE,FALSE,TRUE,7,6,7,7,6,6,7,5,FALSE,2
514,531,FALSE,FALSE,FALSE,5,6,6,6,6,2,4,2,FALSE,5
514,532,FALSE,FALSE,FALSE,4,9,6,3,4,2,3,2,FALSE,5
514,533,FALSE,FALSE,TRUE,8,9,9,6,5,5,7,6,FALSE,5
514,534,FALSE,FALSE,FALSE,8,9,7,6,6,4,6,4,FALSE,5
514,535,FALSE,FALSE,TRUE,9,8,7,8,3,3,6,4,FALSE,5
514,536,FALSE,FALSE,TRUE,10,10,7,8,5,5,8,5,FALSE,5
514,537,FALSE,FALSE,FALSE,9,7,6,6,6,2,3,2,FALSE,5
514,538,FALSE,FALSE,TRUE,7,7,7,NA,10,5,5,8,FALSE,5
514,539,FALSE,FALSE,TRUE,6,7,10,9,10,5,7,7,FALSE,5
514,540,FALSE,FALSE,FALSE,3,4,4,4,4,0,5,2,FALSE,5
514,541,FALSE,FALSE,FALSE,4,8,9,4,5,2,5,4,FALSE,5
514,542,FALSE,FALSE,FALSE,8,7,8,8,6,4,7,5,FALSE,5
514,543,FALSE,FALSE,FALSE,4,5,5,4,4,4,6,3,FALSE,5
514,544,FALSE,FALSE,FALSE,7,8,9,7,4,4,6,4,FALSE,5
514,545,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
514,546,FALSE,FALSE,TRUE,10,9,9,8,7,5,8,6,FALSE,5
514,547,FALSE,FALSE,TRUE,7,8,9,5,7,5,6,7,FALSE,5
514,548,FALSE,FALSE,TRUE,8,7,7,6,7,4,8,5,FALSE,5
514,549,FALSE,FALSE,FALSE,8,9,7,6,5,5,6,5,FALSE,5
514,550,FALSE,FALSE,TRUE,7,8,9,7,6,5,7,6,FALSE,5
514,551,FALSE,FALSE,TRUE,8,9,8,7,6,5,7,6,FALSE,5
514,552,FALSE,FALSE,TRUE,10,7,5,5,5,9,7,4,FALSE,5
515,531,FALSE,FALSE,TRUE,4,8,10,7,7,10,8,5,FALSE,1
515,532,FALSE,FALSE,FALSE,4,7,9,6,8,3,8,5,FALSE,1
515,533,FALSE,FALSE,FALSE,4,5,7,5,6,3,4,3,FALSE,1
515,534,FALSE,FALSE,FALSE,4,5,6,7,6,NA,6,4,FALSE,1
515,535,TRUE,FALSE,TRUE,7,6,8,8,8,7,7,6,FALSE,1
515,536,FALSE,FALSE,FALSE,7,5,6,8,7,NA,5,6,FALSE,1
515,537,FALSE,FALSE,FALSE,6,5,8,8,8,NA,4,3,FALSE,1
515,538,FALSE,FALSE,FALSE,4,5,8,8,8,6,7,5,FALSE,1
515,539,FALSE,FALSE,FALSE,4,4,7,6,8,3,3,4,FALSE,1
515,540,FALSE,FALSE,FALSE,4,5,8,9,7,3,7,4,FALSE,1
515,541,FALSE,FALSE,FALSE,4,5,8,5,8,4,5,3,FALSE,1
515,542,FALSE,FALSE,FALSE,4,7,8,6,8,NA,3,6,FALSE,1
515,543,FALSE,FALSE,FALSE,5,6,7,8,7,NA,5,4,FALSE,1
515,544,FALSE,FALSE,FALSE,5,5,7,8,7,4,5,3,FALSE,1
515,545,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
515,546,FALSE,FALSE,FALSE,9,7,7,8,8,NA,7,4,FALSE,1
515,547,FALSE,FALSE,FALSE,6,8,8,7,6,NA,6,4,FALSE,1
515,548,FALSE,FALSE,FALSE,6,6,6,6,5,5,8,6,FALSE,1
515,549,FALSE,FALSE,FALSE,4,6,7,6,6,NA,5,4,FALSE,1
515,550,FALSE,FALSE,FALSE,2,3,3,5,5,NA,6,5,FALSE,1
515,551,FALSE,FALSE,FALSE,3,5,6,5,4,NA,10,6,FALSE,1
515,552,TRUE,FALSE,TRUE,7,7,8,7,7,7,7,5,FALSE,1
516,531,FALSE,FALSE,FALSE,6,7,8,7,8,6,6,7,FALSE,4
516,532,FALSE,FALSE,FALSE,3,8,7,3,6,6,3,5,FALSE,4
516,533,FALSE,FALSE,FALSE,6,7,7,7,6,8,6,6,FALSE,4
516,534,FALSE,FALSE,FALSE,5,8,7,5,6,6,4,5,FALSE,4
516,535,TRUE,FALSE,TRUE,10,10,10,9,5,6,8,10,TRUE,4
516,536,TRUE,FALSE,TRUE,8,8,8,8,8,7,7,7,FALSE,4
516,537,FALSE,FALSE,TRUE,7,8,8,7,8,7,7,7,FALSE,4
516,538,FALSE,FALSE,TRUE,6,8,7,8,7,8,7,7,FALSE,4
516,539,FALSE,FALSE,FALSE,5,7,7,7,7,7,5,5,FALSE,4
516,540,FALSE,FALSE,FALSE,5,7,7,7,7,6,4,4,FALSE,4
516,541,TRUE,FALSE,TRUE,6,7,7,6,6,6,4,5,FALSE,4
516,542,FALSE,FALSE,FALSE,4,6,7,6,7,6,4,4,FALSE,4
516,543,FALSE,FALSE,FALSE,5,8,7,7,7,6,6,6,FALSE,4
516,544,FALSE,FALSE,FALSE,5,7,6,7,6,6,4,4,FALSE,4
516,545,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
516,546,FALSE,FALSE,FALSE,6,7,8,7,7,6,6,5,FALSE,4
516,547,FALSE,FALSE,FALSE,6,9,7,6,7,6,6,5,FALSE,4
516,548,FALSE,FALSE,FALSE,6,8,8,7,6,7,6,6,FALSE,4
516,549,TRUE,FALSE,TRUE,6,7,7,8,7,6,6,5,FALSE,4
516,550,FALSE,FALSE,FALSE,4,7,7,7,7,6,4,4,FALSE,4
516,551,TRUE,FALSE,TRUE,7,8,7,7,7,8,7,9,FALSE,4
516,552,TRUE,FALSE,TRUE,7,7,7,8,7,8,7,6,FALSE,4
517,531,FALSE,FALSE,FALSE,3,7,8,6,5,4,4,4,FALSE,NA
517,532,FALSE,FALSE,FALSE,5,8,7,5,6,3,8,3,FALSE,NA
517,533,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,534,FALSE,FALSE,FALSE,3,4,5,6,5,4,4,4,FALSE,NA
517,535,FALSE,FALSE,FALSE,2,4,8,6,8,5,5,3,FALSE,NA
517,536,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,537,FALSE,FALSE,FALSE,5,4,6,5,4,3,4,5,FALSE,NA
517,538,FALSE,FALSE,TRUE,6,7,7,7,8,5,6,6,FALSE,NA
517,539,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,540,FALSE,FALSE,FALSE,5,4,3,6,5,4,6,9,FALSE,NA
517,541,FALSE,FALSE,FALSE,4,9,8,6,7,2,5,7,FALSE,NA
517,542,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,543,FALSE,FALSE,FALSE,5,4,3,2,1,6,4,5,FALSE,NA
517,544,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,545,FALSE,FALSE,FALSE,5,5,5,4,3,3,4,6,FALSE,NA
517,546,FALSE,FALSE,FALSE,5,5,7,7,5,4,6,8,FALSE,NA
517,547,FALSE,FALSE,FALSE,6,5,8,5,5,7,5,7,FALSE,NA
517,548,FALSE,FALSE,TRUE,7,4,6,5,6,3,4,5,FALSE,NA
517,549,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,550,FALSE,FALSE,FALSE,6,4,5,4,5,3,4,5,FALSE,NA
517,551,FALSE,FALSE,FALSE,3,4,4,2,5,1,2,4,FALSE,NA
517,552,FALSE,FALSE,FALSE,6,5,4,3,6,5,3,6,FALSE,NA
518,531,FALSE,FALSE,FALSE,5,6,7,4,8,NA,3,6,FALSE,2
518,532,FALSE,FALSE,FALSE,4,6,6,5,6,NA,4,4,FALSE,2
518,533,FALSE,FALSE,FALSE,6,6,7,6,6,NA,6,4,FALSE,2
518,534,FALSE,FALSE,FALSE,5,5,6,4,6,NA,4,5,FALSE,2
518,535,TRUE,FALSE,TRUE,6,7,7,7,NA,5,7,7,FALSE,2
518,536,FALSE,FALSE,TRUE,7,7,7,7,6,NA,7,6,FALSE,2
518,537,FALSE,FALSE,TRUE,6,9,6,5,NA,7,7,7,FALSE,2
518,538,FALSE,FALSE,FALSE,2,2,5,6,NA,NA,3,6,FALSE,2
518,539,FALSE,FALSE,FALSE,6,5,7,4,NA,0,5,6,FALSE,2
518,540,FALSE,FALSE,FALSE,3,10,9,7,NA,5,5,5,FALSE,2
518,541,FALSE,FALSE,FALSE,3,6,5,5,5,NA,3,6,FALSE,2
518,542,FALSE,FALSE,FALSE,7,9,9,7,10,2,5,5,FALSE,2
518,543,FALSE,FALSE,FALSE,6,5,7,6,NA,NA,5,6,FALSE,2
518,544,FALSE,FALSE,FALSE,5,8,8,7,4,2,4,6,FALSE,2
518,545,FALSE,FALSE,FALSE,7,7,4,6,5,1,5,5,FALSE,2
518,546,TRUE,FALSE,TRUE,7,7,7,7,6,NA,6,5,FALSE,2
518,547,TRUE,FALSE,TRUE,7,8,9,9,7,NA,7,7,FALSE,2
518,548,TRUE,FALSE,TRUE,9,7,8,6,7,NA,7,6,FALSE,2
518,549,TRUE,FALSE,TRUE,7,8,8,7,7,6,6,5,FALSE,2
518,550,TRUE,FALSE,TRUE,5,8,8,9,8,2,7,7,FALSE,2
518,551,FALSE,FALSE,FALSE,7,6,6,5,5,NA,6,6,FALSE,2
518,552,FALSE,FALSE,TRUE,8,7,6,7,7,2,6,4,FALSE,2
519,531,FALSE,FALSE,FALSE,1,8,8,2,8,2,6,8,FALSE,0.5
519,532,FALSE,FALSE,FALSE,2,8,8,2,8,2,6,8,FALSE,0.5
519,533,FALSE,FALSE,FALSE,4,5,5,2,1,4,6,8,FALSE,0.5
519,534,FALSE,FALSE,FALSE,6,7,7,6,7,2,6,8,FALSE,0.5
519,535,FALSE,FALSE,FALSE,4,4,8,4,8,4,6,8,FALSE,0.5
519,536,FALSE,FALSE,FALSE,8,6,6,NA,NA,NA,6,8,FALSE,0.5
519,537,FALSE,FALSE,FALSE,6,6,6,NA,NA,NA,6,8,FALSE,0.5
519,538,FALSE,FALSE,FALSE,5,7,6,NA,NA,NA,6,8,FALSE,0.5
519,539,FALSE,FALSE,FALSE,5,6,6,5,6,5,6,8,FALSE,0.5
519,540,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,6,8,FALSE,0.5
519,541,FALSE,FALSE,FALSE,4,4,2,1,5,5,6,8,FALSE,0.5
519,542,FALSE,FALSE,FALSE,5,4,3,2,1,NA,6,8,FALSE,0.5
519,543,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,6,8,FALSE,0.5
519,544,FALSE,FALSE,FALSE,4,4,7,6,5,1,6,8,FALSE,0.5
519,545,FALSE,FALSE,FALSE,6,7,7,6,7,5,6,8,FALSE,0.5
519,546,FALSE,FALSE,FALSE,6,5,8,5,8,6,6,8,FALSE,0.5
519,547,FALSE,FALSE,FALSE,7,5,7,7,7,5,6,8,FALSE,0.5
